Class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
At2g20180,GO:0009959,GO:0010099,GO:0043966,GO:0010187,GO:0010100,GO:0010161,GO:0006783,GO:0015995,GO:0010029,GO:0009740,GO:0006357,GO:0006351,GO:0006355,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,
At5g27620,GO:1990069,GO:1901409,GO:2000070,GO:0045737,GO:0072593,GO:0010119,GO:0009637,GO:0007049,GO:0045944,GO:0051301,GO:0009414,GO:0006468,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,
At2g36910,GO:0043481,GO:0060919,GO:0008361,GO:0048443,GO:0009639,GO:0010315,GO:0009958,GO:0009640,GO:0009637,GO:0009624,GO:0009926,GO:0009734,GO:0009733,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,
At1g64520,GO:0048528,GO:0009647,GO:0051788,GO:0031540,GO:0048825,GO:0043248,GO:0009736,GO:0030163,GO:0048366,GO:0009908,GO:0009408,GO:0009735,GO:0043161,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,
At3g54010,GO:0030010,GO:0048513,GO:0009880,GO:0042761,GO:0061077,GO:0048527,GO:0000413,GO:0009826,GO:0009736,GO:0030154,GO:0048364,GO:0009735,GO:0009734,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,
At3g18830,GO:0015757,GO:0015752,GO:0015753,GO:0015795,GO:0015797,GO:0015798,GO:0070973,GO:0015793,GO:0010311,GO:0046323,GO:1904659,GO:0015992,GO:0006888,GO:0006886,,,,,,,,,,,,,,,,,,,,,,,,
At4g23100,GO:0006750,GO:0009700,GO:0002213,GO:0052544,GO:0009816,GO:0010193,GO:0019761,GO:0009408,GO:0009753,GO:0009908,GO:0042742,GO:0046686,GO:0050832,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,
At3g49120,GO:0051315,GO:0072593,GO:0052033,GO:0007010,GO:0009826,GO:0042744,GO:0009416,GO:0009735,GO:0098869,GO:0042742,GO:0006979,GO:0050832,GO:0006952,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,
At3g45780,GO:0010362,GO:0010155,GO:0009785,GO:0009904,GO:0009638,GO:0009903,GO:0018298,GO:0009637,GO:0010119,GO:0000160,GO:0007623,GO:0023014,GO:0046777,GO:0035556,,,,,,,,,,,,,,,,,,,,,,,,
At4g03550,GO:0000003,GO:0052542,GO:0009870,GO:0052544,GO:0006075,GO:0009863,GO:0008360,GO:0009965,GO:0010150,GO:0009620,GO:0009555,GO:0042742,GO:0050832,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,
At5g52310,GO:0009609,GO:0010555,GO:1902074,GO:2000280,GO:0000302,GO:0042538,GO:0007623,GO:0010150,GO:0006970,GO:0009611,GO:0009414,GO:0009409,GO:0009737,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,
At1g66730,GO:1904975,GO:2000685,GO:0002237,GO:0010225,GO:0015074,GO:0006273,GO:0051103,GO:0071897,GO:0009845,GO:0006310,GO:0048316,GO:0006281,GO:0006979,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,
At4g31820,GO:0045176,GO:0048513,GO:0006610,GO:0048827,GO:0000060,GO:0000059,GO:0006607,GO:0010540,GO:0010229,GO:0009911,GO:0048825,GO:0009908,GO:0007165,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,
At1g27730,GO:0010117,GO:0035264,GO:0009644,GO:0010200,GO:0015979,GO:0006606,GO:0045892,GO:0009611,GO:0009414,GO:0006979,GO:0009409,GO:0009737,GO:0009651,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,
At1g77120,GO:0009413,GO:0031000,GO:0032355,GO:1900039,GO:0001666,GO:0009744,GO:0042542,GO:0006970,GO:0009414,GO:0009409,GO:0046686,GO:0009737,GO:0009651,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,
At3g22231,GO:0010513,GO:0046890,GO:1902290,GO:0071494,GO:1900150,GO:2000028,GO:0009863,GO:0055088,GO:0007623,GO:0009617,GO:0006629,GO:0009738,GO:0009737,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,
At2g28350,GO:0009743,GO:0048589,GO:0048442,GO:0048441,GO:0010154,GO:0007389,GO:0048829,GO:0031540,GO:0048366,GO:0009738,GO:0051301,GO:0009734,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,
At5g45890,GO:1990169,GO:0080187,GO:0010623,GO:0007568,GO:0009750,GO:0009749,GO:0009817,GO:0009744,GO:0010224,GO:0009626,GO:0010150,GO:0051603,GO:0009735,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,
At5g46210,GO:0009755,GO:0048575,GO:0010100,GO:0010154,GO:0010182,GO:0048825,GO:0009640,GO:0048367,GO:0048366,GO:0000209,GO:0006281,GO:0009738,GO:0009908,GO:0042787,,,,,,,,,,,,,,,,,,,,,,,,
At2g05070,GO:0090333,GO:0009769,GO:1903428,GO:0030104,GO:0009645,GO:0009269,GO:0009768,GO:0071215,GO:0010218,GO:0009644,GO:0010114,GO:0018298,GO:0009416,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,
At5g40820,GO:0032204,GO:0033044,GO:0043247,GO:0032504,GO:0007004,GO:0010044,GO:0010332,GO:0006282,GO:0006303,GO:0007126,GO:0031347,GO:0006281,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,
At5g59430,GO:0031627,GO:0009909,GO:0009739,GO:0009723,GO:0009416,GO:0009751,GO:0009753,GO:0009873,GO:0009733,GO:0046686,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At4g30870,GO:0031297,GO:0000727,GO:0031573,GO:0000712,GO:0007095,GO:0051026,GO:0006312,GO:0000724,GO:0006974,GO:0007067,GO:0090305,GO:0006281,GO:0051301,,,,,,,,,,,,,,,,,,,,,,,,,
At1g52400,GO:0030104,GO:0051258,GO:0009687,GO:0009625,GO:0019762,GO:0010119,GO:0009789,GO:0009738,GO:0009414,GO:0050832,GO:0005975,GO:0009737,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22330,GO:0006569,GO:0010120,GO:0052544,GO:0009682,GO:0010112,GO:0009625,GO:0009684,GO:0019761,GO:0009617,GO:0009611,GO:0042742,GO:0006952,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,
At2g26890,GO:0045324,GO:0009660,GO:0009959,GO:0007032,GO:0007033,GO:0042594,GO:0000578,GO:0006623,GO:0009638,GO:0009958,GO:0006897,GO:0051301,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,
At5g58140,GO:0010362,GO:0009902,GO:0009638,GO:0009785,GO:0010118,GO:0018298,GO:0009637,GO:0000160,GO:0023014,GO:0007623,GO:0046777,GO:0009735,GO:0035556,,,,,,,,,,,,,,,,,,,,,,,,,
At4g19660,GO:0080185,GO:2000022,GO:2000031,GO:0009816,GO:0030162,GO:0009627,GO:0009817,GO:0009620,GO:0009617,GO:0042787,GO:0042742,GO:0043161,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,
At2g28190,GO:0071486,GO:0071457,GO:0035195,GO:0071493,GO:0071329,GO:0071484,GO:0010039,GO:0019430,GO:0046688,GO:0071472,GO:0034599,GO:0006979,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,
At5g56860,GO:0051171,GO:0010255,GO:0010380,GO:0010187,GO:0009910,GO:0009740,GO:0010468,GO:0007623,GO:0006366,GO:0009416,GO:0030154,GO:0045944,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At5g47390,GO:2000469,GO:0030307,GO:0000122,GO:0009739,GO:0048366,GO:0009723,GO:0009751,GO:0009753,GO:0046686,GO:0009737,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At1g75500,GO:0090355,GO:0090358,GO:0009834,GO:0010315,GO:0000162,GO:0009851,GO:0008652,GO:0009826,GO:0009734,GO:0006810,GO:0071555,GO:0055085,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,
At4g31400,GO:0060772,GO:0034089,GO:0048609,GO:0045132,GO:0000070,GO:0007062,GO:0080186,GO:0048653,GO:0000724,GO:0009553,GO:0048364,GO:0051301,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45900,GO:0032446,GO:0034727,GO:0044805,GO:0016236,GO:0006497,GO:0006501,GO:0000422,GO:0006995,GO:0006914,GO:0010150,GO:0030163,GO:0015031,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,
At2g28610,GO:0009947,GO:0010865,GO:0099402,GO:0009943,GO:0010588,GO:0048825,GO:0010087,GO:0008283,GO:0010305,GO:0030154,GO:0009908,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At2g36270,GO:0010187,GO:0010182,GO:0009845,GO:0048316,GO:0009739,GO:0010200,GO:0045893,GO:0009738,GO:0009414,GO:0009737,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At4g29860,GO:0031570,GO:0072718,GO:0048700,GO:0009663,GO:0071158,GO:0006282,GO:0010044,GO:0010497,GO:2000280,GO:0048481,GO:0006974,GO:0009555,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,
At1g05850,GO:0010053,GO:0009408,GO:0030244,GO:0009825,GO:0010167,GO:0010337,GO:0006032,GO:0006040,GO:0016998,GO:0009735,GO:0009414,GO:0009873,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,
At1g74840,GO:0035066,GO:0006338,GO:0016573,GO:0009739,GO:0009723,GO:0006357,GO:0009751,GO:0009753,GO:0009733,GO:0046686,GO:0009737,GO:0009651,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,
At5g60690,GO:0080173,GO:0009855,GO:0009956,GO:0010014,GO:0009944,GO:0010089,GO:0010051,GO:0009567,GO:0009553,GO:0030154,GO:0016567,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At3g22840,GO:0071490,GO:0071491,GO:0071492,GO:0071486,GO:0010117,GO:0071483,GO:0010380,GO:0010030,GO:0034605,GO:0015979,GO:0080167,GO:0009409,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,
At3g49500,GO:0009616,GO:0016246,GO:0030422,GO:0035196,GO:0010267,GO:0001172,GO:0048467,GO:0048440,GO:0051607,GO:0071897,GO:0031047,GO:0048544,GO:0048366,,,,,,,,,,,,,,,,,,,,,,,,,
At1g56650,GO:0031540,GO:0031542,GO:0009718,GO:0009745,GO:0019430,GO:0009867,GO:0009723,GO:0009753,GO:0009733,GO:0050832,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At5g10720,GO:0071219,GO:0070301,GO:0090333,GO:0018106,GO:0010105,GO:0071732,GO:0009788,GO:0009736,GO:0023014,GO:0048364,GO:0009873,GO:0009738,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,
At5g11260,GO:0031539,GO:0010099,GO:0042753,GO:0010017,GO:0010218,GO:0010224,GO:0010114,GO:0009585,GO:0009740,GO:0080167,GO:0009737,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At1g64670,GO:0010148,GO:0010345,GO:1901959,GO:1902584,GO:0010115,GO:0042335,GO:0010143,GO:0009688,GO:0048527,GO:0006970,GO:0071555,GO:0009737,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,
At5g07690,GO:0010438,GO:0010439,GO:0009682,GO:0009625,GO:0009739,GO:0009617,GO:0009753,GO:0009751,GO:0009611,GO:0009414,GO:0050832,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At4g34710,GO:0009446,GO:0033388,GO:0006527,GO:0006596,GO:0008295,GO:0006970,GO:0080167,GO:0009753,GO:0009611,GO:0006979,GO:0009409,GO:0009737,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,
At1g09340,GO:0000272,GO:0032544,GO:0045727,GO:0005996,GO:0006364,GO:0042631,GO:0045893,GO:0007623,GO:0009658,GO:0010468,GO:0009611,GO:0009409,GO:0042742,,,,,,,,,,,,,,,,,,,,,,,,,
At3g51550,GO:0030308,GO:0010483,GO:0007338,GO:0009791,GO:0009741,GO:0009788,GO:0009742,GO:0009723,GO:0046777,GO:0048364,GO:0009873,GO:0009738,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,
At5g03730,GO:2000035,GO:2000069,GO:0009750,GO:0010105,GO:0009686,GO:0010182,GO:0048510,GO:0001666,GO:0071281,GO:0009744,GO:0009723,GO:0046777,GO:0009873,,,,,,,,,,,,,,,,,,,,,,,,,
At4g14400,GO:1902290,GO:1900150,GO:1900426,GO:0050826,GO:0071446,GO:2000031,GO:0009816,GO:0008219,GO:0009615,GO:0009617,GO:0009416,GO:0009751,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,
At4g14690,GO:0071490,GO:0071491,GO:0071492,GO:0071486,GO:0010117,GO:0071483,GO:0010380,GO:0010030,GO:0034605,GO:0010218,GO:0010224,GO:0010114,GO:0015979,,,,,,,,,,,,,,,,,,,,,,,,,
At3g01090,GO:0009594,GO:0010050,GO:0010182,GO:0003006,GO:0042128,GO:0080022,GO:0010150,GO:0006633,GO:0035556,GO:0009738,GO:0005975,GO:0006468,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,
At1g61800,GO:0015713,GO:0015714,GO:0035436,GO:0007276,GO:0015760,GO:0009643,GO:0010109,GO:0009749,GO:0009744,GO:0009624,GO:0008643,GO:0080167,GO:0015979,,,,,,,,,,,,,,,,,,,,,,,,,
At1g43160,GO:0034605,GO:0009658,GO:0006970,GO:0045893,GO:0009611,GO:0009753,GO:0009751,GO:0009873,GO:0009414,GO:0009409,GO:0009737,GO:0009651,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57130,GO:0010022,GO:0010434,GO:0048439,GO:0009954,GO:0010254,GO:0010582,GO:0009864,GO:0009944,GO:0010227,GO:0030162,GO:0009965,GO:0042787,GO:0043161,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39100,GO:0019441,GO:0031507,GO:0035067,GO:0043069,GO:0006325,GO:2000028,GO:0009791,GO:0006342,GO:0016569,GO:0009908,GO:0009651,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39400,GO:0001578,GO:0048657,GO:0009729,GO:0060548,GO:1900140,GO:0009647,GO:0010584,GO:0009911,GO:0018108,GO:0010268,GO:0010224,GO:0009742,GO:0048366,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39950,GO:0006569,GO:0010120,GO:0009682,GO:0052544,GO:0009684,GO:0002229,GO:0009625,GO:0019761,GO:0009617,GO:0009414,GO:0042742,GO:0006952,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,
At3g57860,GO:0007088,GO:0007113,GO:0007127,GO:0007135,GO:0040020,GO:1904667,GO:1900426,GO:0009960,GO:0009561,GO:0006260,GO:0007067,GO:0051301,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,
At1g64060,GO:0050665,GO:0033500,GO:0002679,GO:0043069,GO:0007231,GO:0052542,GO:0010119,GO:0009723,GO:0098869,GO:0009738,GO:0009873,GO:0050832,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,
At1g01510,GO:0009965,GO:0008360,GO:0010091,GO:0000226,GO:1903507,GO:0048444,GO:0048530,GO:0045604,GO:2000039,GO:0010482,GO:0042814,GO:0031129,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,
At1g22770,GO:0048578,GO:0010378,GO:0009637,GO:0042752,GO:0010218,GO:0007623,GO:0009585,GO:0042542,GO:0009908,GO:0030154,GO:0080167,GO:0009409,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,
At3g15730,GO:0046470,GO:0010358,GO:0009789,GO:0010119,GO:0009845,GO:0006631,GO:0043547,GO:0016042,GO:0009873,GO:0009738,GO:0046686,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g21070,GO:0071158,GO:0045717,GO:0071480,GO:0035067,GO:0010332,GO:0035066,GO:0042127,GO:0000724,GO:0006310,GO:0006281,GO:0045944,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g24440,GO:0061087,GO:0051571,GO:0031062,GO:0048572,GO:0010048,GO:0045814,GO:0048575,GO:0016571,GO:0009908,GO:0009409,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g22240,GO:0010264,GO:0006021,GO:0051607,GO:0008654,GO:0009644,GO:0042542,GO:0016036,GO:0009408,GO:0042742,GO:0009793,GO:0009733,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36290,GO:0002230,GO:0034052,GO:1901672,GO:0031935,GO:0006282,GO:1900426,GO:0051607,GO:0031047,GO:0009626,GO:0016569,GO:0090305,GO:0006281,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g25930,GO:0010031,GO:0048573,GO:0009909,GO:0007623,GO:0010119,GO:0009585,GO:0009826,GO:0009409,GO:0009733,GO:0009737,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g21630,GO:0002752,GO:0032499,GO:0032491,GO:0071219,GO:0071323,GO:0009817,GO:0045087,GO:0010200,GO:0046777,GO:0035556,GO:0042742,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g12840,GO:0033587,GO:0006098,GO:0010262,GO:0055046,GO:0048510,GO:0009809,GO:0048316,GO:0009793,GO:0046686,GO:0005975,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g16110,GO:0071368,GO:0080113,GO:0010082,GO:0010119,GO:0009736,GO:0010150,GO:0009723,GO:0048364,GO:0009735,GO:0009873,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g19450,GO:0007568,GO:0045995,GO:0019432,GO:0006071,GO:0010030,GO:0010029,GO:0009749,GO:0009793,GO:0009409,GO:0005975,GO:0009737,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g28560,GO:0010014,GO:0071368,GO:0009945,GO:0009301,GO:0043697,GO:0060184,GO:0071365,GO:0009942,GO:0009926,GO:0010311,GO:0009734,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g44600,GO:0031060,GO:0048453,GO:0010338,GO:0010358,GO:0009933,GO:0048440,GO:0010082,GO:0048443,GO:0010305,GO:0000413,GO:0009909,GO:0006457,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g12790,GO:0007059,GO:0000712,GO:0007140,GO:0000710,GO:0048236,GO:0070914,GO:0010845,GO:0006312,GO:0006296,GO:0007131,GO:0009555,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g15150,GO:0080038,GO:0060250,GO:0045931,GO:0032876,GO:0016925,GO:0048509,GO:0008284,GO:0010082,GO:0006974,GO:0000724,GO:0009736,GO:0007049,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g22140,GO:0048579,GO:0031507,GO:0035067,GO:0006325,GO:2000028,GO:0009791,GO:0006342,GO:0009845,GO:0016569,GO:0009908,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55440,GO:0046166,GO:0019563,GO:0044262,GO:0006098,GO:0006094,GO:0010043,GO:0006096,GO:0009735,GO:0043161,GO:0046686,GO:0009651,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g55800,GO:0016051,GO:0030388,GO:0006000,GO:0006002,GO:0005986,GO:0006094,GO:0019253,GO:0019252,GO:0016311,GO:0042742,GO:0071555,GO:0005975,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g19180,GO:1900067,GO:2000022,GO:0009867,GO:1903507,GO:0009908,GO:0031347,GO:0009611,GO:0009555,GO:0042742,GO:0009753,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14350,GO:0010052,GO:1902584,GO:1901002,GO:2000037,GO:0090436,GO:0010376,GO:0010444,GO:0050891,GO:0009553,GO:0007049,GO:0009737,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38740,GO:0001932,GO:0009704,GO:0009785,GO:0009742,GO:0000413,GO:0009585,GO:0009626,GO:0009416,GO:0006457,GO:0009735,GO:0007165,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g58270,GO:0010288,GO:0051276,GO:0006777,GO:0006879,GO:0010380,GO:0050790,GO:0006811,GO:0009658,GO:0048364,GO:0009555,GO:0046686,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g17580,GO:0048467,GO:0051646,GO:0051645,GO:0060151,GO:0009791,GO:0010154,GO:0090436,GO:0010090,GO:0030048,GO:0016049,GO:0051301,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g08500,GO:1902065,GO:0022622,GO:0000186,GO:0010449,GO:0009631,GO:0045087,GO:0000165,GO:0006970,GO:0046777,GO:0009611,GO:0009409,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g16780,GO:0000481,GO:0045292,GO:0048528,GO:0009933,GO:0010588,GO:0000387,GO:0010087,GO:0010305,GO:0048367,GO:0048366,GO:0048364,GO:0009908,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g50320,GO:0010084,GO:2000025,GO:0007029,GO:0035265,GO:0010928,GO:0002098,GO:0009294,GO:0016573,GO:0008283,GO:0006357,GO:0009734,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g43670,GO:0030388,GO:0006001,GO:0005983,GO:0005986,GO:0006000,GO:0006002,GO:0006094,GO:0009750,GO:0015979,GO:0016311,GO:0009737,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g04120,GO:0051775,GO:0006094,GO:0010154,GO:0009744,GO:0048316,GO:0042542,GO:0006096,GO:0009408,GO:0006979,GO:0046686,GO:0009651,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g46180,GO:0080179,GO:0006593,GO:0010121,GO:0019544,GO:0051646,GO:0006561,GO:0006400,GO:0009816,GO:0042538,GO:0009626,GO:0032259,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g04110,GO:0030003,GO:0035725,GO:0035235,GO:0071230,GO:0006814,GO:0006816,GO:0006813,GO:0071805,GO:0070588,GO:0019722,GO:0009738,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g03710,GO:0010323,GO:0016120,GO:0016123,GO:0006401,GO:0031425,GO:0006402,GO:0090503,GO:0008033,GO:0015995,GO:0016036,GO:0006364,GO:0006397,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g54490,GO:0040029,GO:0070370,GO:0000291,GO:0010587,GO:0006402,GO:0031087,GO:0010286,GO:0090503,GO:0001944,GO:0009826,GO:0006397,GO:0051301,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43470,GO:0002230,GO:0002239,GO:0071446,GO:0051707,GO:0009646,GO:0051607,GO:0009637,GO:0009626,GO:0009416,GO:0009751,GO:0009611,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g42980,GO:0010188,GO:0051259,GO:0010286,GO:0006662,GO:0034599,GO:0009408,GO:0006457,GO:0045454,GO:0009735,GO:0098869,GO:0050832,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g42650,GO:0019373,GO:0031407,GO:0009695,GO:0031408,GO:0016125,GO:0009620,GO:0006633,GO:0009753,GO:0009611,GO:0050832,GO:0006952,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g21030,GO:0009067,GO:0009090,GO:0009088,GO:0009097,GO:0009086,GO:0009089,GO:0031047,GO:0006417,GO:0016310,GO:0055114,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g35220,GO:0060359,GO:0043157,GO:0009959,GO:0048564,GO:0010207,GO:0009630,GO:0010027,GO:0009723,GO:0009658,GO:0009416,GO:0007275,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g37678,GO:1901000,GO:0051457,GO:0031048,GO:0009646,GO:0009639,GO:0010029,GO:0010218,GO:0009640,GO:0010114,GO:0009416,GO:0045893,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g45190,GO:0045165,GO:0010450,GO:0010159,GO:1902183,GO:0010158,GO:2000024,GO:0010154,GO:0009933,GO:0010093,GO:0009944,GO:0009909,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g44960,GO:0048505,GO:0006513,GO:0010390,GO:0010389,GO:0033523,GO:0010162,GO:0009817,GO:0016049,GO:0009965,GO:0010228,GO:0045087,GO:0051301,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g44950,GO:0048505,GO:0006513,GO:0010390,GO:0010389,GO:0033523,GO:0010162,GO:0009817,GO:0016049,GO:0009965,GO:0010228,GO:0045087,GO:0051301,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g16780,GO:0010016,GO:0009641,GO:0010017,GO:0008283,GO:0010218,GO:0009826,GO:0009585,GO:0045892,GO:0048364,GO:0009735,GO:0009733,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g16540,GO:0010182,GO:0018315,GO:0009688,GO:0006777,GO:0045037,GO:0006970,GO:0010118,GO:0009408,GO:0009409,GO:0042742,GO:0009734,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g33380,GO:0031407,GO:1902609,GO:2000377,GO:0010118,GO:0009269,GO:0009620,GO:0009751,GO:0009409,GO:0009737,GO:0009651,GO:0050832,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g31970,GO:0046939,GO:0070192,GO:0000722,GO:0007004,GO:0016233,GO:0006312,GO:0000723,GO:0007131,GO:0006302,GO:0000724,GO:0032508,GO:0090305,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g26670,GO:0010024,GO:0010019,GO:0042167,GO:0010075,GO:0071494,GO:0006788,GO:0016117,GO:0055072,GO:0010119,GO:0009813,GO:0015979,GO:0006979,,,,,,,,,,,,,,,,,,,,,,,,,,
At2g28290,GO:0043044,GO:0010104,GO:1900150,GO:0040029,GO:0010199,GO:2000022,GO:0009908,GO:0009611,GO:0009873,GO:0006952,GO:0006351,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g05470,GO:0010305,GO:0046856,GO:0010588,GO:0009850,GO:0010067,GO:0032957,GO:0046855,GO:0048016,GO:0030154,GO:0010051,GO:0009738,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g07890,GO:0000302,GO:0070525,GO:0009408,GO:0042744,GO:0034599,GO:0098869,GO:0009735,GO:0009793,GO:0046686,GO:0009651,GO:0006468,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g32640,GO:0009963,GO:0043619,GO:2000068,GO:0051090,GO:0009269,GO:0010200,GO:0045893,GO:0009611,GO:0009738,GO:0009753,GO:0009737,GO:0006351,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g05690,GO:0042542,GO:0016573,GO:0030162,GO:0009723,GO:0009553,GO:0042787,GO:0009555,GO:0009751,GO:0043161,GO:0009409,GO:0009651,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
At3g09260,GO:0080119,GO:0042344,GO:0042343,GO:0009610,GO:0031348,GO:0019762,GO:0070417,GO:0019760,GO:0006970,GO:0009735,GO:0005975,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,
